index,improvements_sentiment,improvements_en_complete_gscore
2379,1,-0.75
2380,1,-0.560000010728837
2381,0,1.18999997138977
2382,1,0
2383,1,0
2384,0,0
2385,0,-0.390000019073487
2386,1,-0.240000004172325
2387,0,-1.44000003099442
2388,0,-1.44000003099442
2389,0,-0.560000010728837
2390,0,0
2391,0,-1.44000003099442
2392,1,0.390000019073487
2393,0,-0.560000010728837
2394,0,-0.240000004172325
2395,0,1.18999997138977
2396,0,0.110000001788139
2397,1,-0.240000004172325
2398,1,0
2399,0,-0.960000052452088
2400,0,0
2401,1,-1.44000003099442
2402,1,-1.44000003099442
2403,1,0.560000010728837
2404,1,0.240000004172325
2405,0,-0.75
2406,0,-0.560000010728837
2407,0,-0.390000019073487
2408,1,-0.960000052452088
2409,1,-0.110000001788139
2410,1,0.960000052452088
2411,1,-0.75
2412,1,0.560000010728837
2413,1,0
2414,1,0.960000052452088
2415,0,-0.560000010728837
2416,1,-0.75
2417,0,-0.240000004172325
2418,1,0.480000002384185
2419,0,-1.44000003099442
2420,0,0
2421,0,-1.18999997138977
2423,0,-1.44000003099442
2424,0,0.75
2425,1,0.960000052452088
2426,1,0
2427,1,0
2428,0,-0.390000019073487
2429,0,0
2430,1,0
2431,1,0
2433,1,0
2434,1,-0.75
2435,1,0.240000004172325
2436,1,0.560000010728837
2437,0,0
2438,0,-1.18999997138977
2439,1,-0.960000052452088
2440,1,-0.240000004172325
2441,1,0
2442,0,0
2443,0,-0.240000004172325
2444,0,-1.44000003099442
2445,1,-0.560000010728837
2446,1,0
2447,0,0
2448,1,-0.110000001788139
2449,1,-0.110000001788139
2450,1,-0.110000001788139
2451,0,0
2452,1,-0.960000052452088
2453,0,1.18999997138977
2454,0,-0.390000019073487
2455,1,-0.560000010728837
2456,0,-1.18999997138977
2457,0,-1.11999999761581
2458,0,-0.75
2459,0,0
2460,1,-0.960000052452088
2461,1,-0.75
2462,0,-0.240000004172325
2463,1,0
2464,1,-0.240000004172325
2465,0,-1.18999997138977
2466,0,-0.960000052452088
2467,0,-1.44000003099442
2468,0,0
2469,1,0
2472,0,-1.18999997138977
2473,0,-1.44000003099442
2474,0,1.44000003099442
2475,1,0
2476,1,-0.960000052452088
2477,1,0
2478,1,0
2479,0,-1.18999997138977
2480,1,0
2481,1,0
2482,1,0
2483,0,-0.75
2484,1,1.18999997138977
2485,1,0
2486,0,-1.18999997138977
2487,1,0
2488,1,-0.960000052452088
2490,0,-0.75
2491,1,-1.18999997138977
2492,0,-0.560000010728837
2493,1,-1.18999997138977
2494,1,-1.18999997138977
2495,1,-0.240000004172325
2496,1,0
2497,1,-0.110000001788139
2498,1,-0.560000010728837
2499,1,-0.240000004172325
2500,1,-0.960000052452088
2506,1,-0.560000010728837
2507,1,0
2508,0,-1.44000003099442
2509,0,-1.32000008106232
2510,1,-0.390000019073487
2511,0,0.390000019073487
2512,1,0.110000001788139
2513,0,-1.25
2514,0,-1.44000003099442
2515,1,-1.44000003099442
2518,0,0.390000019073487
2519,1,-0.240000004172325
2520,0,0.110000001788139
2521,1,0
2522,1,0.110000001788139
2523,0,-0.240000004172325
2524,1,-1.44000003099442
2525,0,-1.44000003099442
2526,0,-0.390000019073487
2527,1,0.390000019073487
2528,1,0
2529,1,-0.240000004172325
2531,0,-1.44000003099442
2532,0,-0.560000010728837
2533,1,0.110000001788139
2534,1,-0.110000001788139
2535,1,0
2536,1,-0.240000004172325
2537,1,0.560000010728837
2538,1,0.75
2539,1,-0.390000019073487
2540,1,0
2541,1,-0.110000001788139
2542,0,0.110000001788139
2543,0,-0.960000052452088
2544,0,-1.44000003099442
2545,0,0.390000019073487
2546,1,-0.75
2547,1,-0.390000019073487
2548,0,1.7099999332428
2549,0,-0.870000027418136
2550,0,-0.960000052452088
2551,1,-0.240000004172325
2552,0,-1.44000003099442
2553,1,-1.18999997138977
2554,1,-0.960000052452088
2555,1,-0.110000001788139
2556,1,-0.240000004172325
2557,1,0.390000019073487
2558,0,-0.75
2559,0,-0.960000052452088
2560,1,-0.110000001788139
2561,0,0.390000019073487
2562,0,-1.44000003099442
2563,0,0
2564,1,0
2565,0,-1.18999997138977
2566,1,-0.560000010728837
2567,1,-0.110000001788139
2568,1,-0.75
2569,1,0.960000052452088
2570,0,0.110000001788139
2571,0,-0.960000052452088
2572,0,0.560000010728837
2573,1,0
2574,1,-1.18999997138977
2575,1,-0.110000001788139
2576,1,0.960000052452088
2577,1,0
2578,0,-1.18999997138977
2579,0,0
2580,0,0.560000010728837
2581,0,-0.960000052452088
2582,0,-0.75
2583,1,0
2584,0,-0.75
2585,1,-0.560000010728837
2586,0,-0.390000019073487
2587,0,-1.18999997138977
2588,0,-0.390000019073487
2589,1,-0.110000001788139
2590,1,0
2591,1,-1.18999997138977
2592,1,0.390000019073487
2593,0,-0.75
2594,1,-0.960000052452088
2595,0,-0.240000004172325
2596,1,-0.240000004172325
2597,1,0.560000010728837
2598,1,-1.7099999332428
2599,0,-1.18999997138977
2600,1,0.240000004172325
2601,0,-0.960000052452088
2602,0,-0.960000052452088
2603,0,0.75
2604,1,0
2605,0,-0.240000004172325
2606,1,0
2607,0,0.560000010728837
2608,1,1.18999997138977
2609,0,0.110000001788139
2610,0,-0.110000001788139
2611,0,-0.75
2612,1,0.390000019073487
2613,1,-0.110000001788139
2614,1,-0.560000010728837
2615,0,-0.390000019073487
2616,0,-0.480000026226044
2617,1,0
2618,1,-0.560000010728837
2619,1,0.240000004172325
2620,0,0.390000019073487
2621,1,0
2622,0,-0.75
2623,1,-0.960000052452088
2624,1,0
2625,0,-0.75
2626,1,-1.18999997138977
2627,1,0
2629,0,0.960000052452088
2630,1,-0.110000001788139
2631,1,-0.960000052452088
2632,1,-1.18999997138977
2633,0,-0.560000010728837
2634,1,0
2635,1,-0.75
2636,1,0
2637,0,-1.44000003099442
2638,1,0
2639,1,0.390000019073487
2640,0,-1.44000003099442
2641,0,-1.18999997138977
2642,0,-0.560000010728837
2643,1,0
2644,1,0.560000010728837
2645,1,0.560000010728837
2646,0,-0.75
2647,0,0.390000019073487
2648,0,-1.7099999332428
2649,1,-1.44000003099442
2650,1,-0.110000001788139
2651,1,0.560000010728837
2652,1,-0.560000010728837
2653,1,0
2654,0,0
2655,1,0.110000001788139
2656,0,-0.960000052452088
2657,1,0
2658,0,-0.75
2659,1,-0.75
2660,1,-0.110000001788139
2661,0,-0.240000004172325
2662,0,-1.18999997138977
2663,1,0
2664,1,0.75
2665,0,-1.18999997138977
2666,1,-0.240000004172325
2667,1,0.75
2668,1,-0.110000001788139
2669,0,0.240000004172325
2670,0,0
2671,0,0
2672,1,-0.240000004172325
2673,0,-0.390000019073487
2674,0,-0.560000010728837
2675,0,0
2676,1,0.420000011026859
2677,1,0
2678,1,-0.110000001788139
2679,1,-0.560000010728837
2680,1,-0.560000010728837
2681,0,-0.75
2682,0,-0.75
2683,1,-1.44000003099442
2684,0,-0.960000052452088
2685,1,-0.560000010728837
2686,0,-1.18999997138977
2687,0,-0.240000004172325
2688,1,0.560000010728837
2689,1,0
2690,1,0
2691,0,-0.75
2692,0,-0.240000004172325
2693,1,-0.220000008046627
2694,0,-1.44000003099442
2695,0,-0.390000019073487
2696,1,-1.44000003099442
2697,0,-0.75
2698,0,-0.75
2699,0,-0.960000052452088
2700,1,0
2701,1,-0.110000001788139
2702,1,0
2703,0,-1.18999997138977
2704,0,-0.240000004172325
2705,1,-0.560000010728837
2706,0,-0.75
2707,0,-0.75
2708,0,-0.75
2709,0,-0.240000004172325
2710,0,-0.110000001788139
2711,1,0.560000010728837
2712,0,0.390000019073487
2713,0,0
2714,1,-0.240000004172325
2715,1,0.390000019073487
2716,0,-1.18999997138977
2717,0,-0.110000001788139
2718,0,0
2719,0,-0.960000052452088
2720,0,-1.67999995470047
2721,0,-1.18999997138977
2722,1,-0.390000019073487
2724,1,-0.110000001788139
2725,1,-0.240000004172325
2726,1,-1.18999997138977
2727,0,-1.18999997138977
2728,1,0
2729,0,-0.110000001788139
2730,1,0
2731,1,0.110000001788139
2732,1,0
2733,1,-0.960000052452088
2734,0,-0.960000052452088
2735,1,0.240000004172325
2736,0,-0.110000001788139
2737,0,0
2738,0,-1.44000003099442
2739,0,-0.110000001788139
2740,1,-0.110000001788139
2741,1,0
2742,0,-0.110000001788139
2743,1,0.240000004172325
2744,1,0.560000010728837
2745,1,-0.560000010728837
2746,1,0
2747,1,-0.110000001788139
2748,1,-0.240000004172325
2749,0,-1.18999997138977
2750,0,-0.560000010728837
2751,0,-1.18999997138977
2752,1,0
2753,1,-0.75
2754,0,-1.18999997138977
2755,0,-0.390000019073487
2756,0,-0.560000010728837
2757,0,-1.18999997138977
2758,1,-0.240000004172325
2759,0,-1.18999997138977
2760,1,0.240000004172325
2761,0,-1.44000003099442
2762,0,-0.110000001788139
2763,0,1.44000003099442
2764,0,0
2765,1,0.240000004172325
2766,0,-1.44000003099442
2767,0,-0.560000010728837
2768,1,0.390000019073487
2769,1,-1.18999997138977
2770,0,-1.18999997138977
2771,0,0.560000010728837
2772,0,-0.110000001788139
2773,0,0.560000010728837
2774,1,-0.390000019073487
2775,0,0.240000004172325
2776,1,-0.240000004172325
2777,1,0
2778,1,-0.240000004172325
2779,1,-0.110000001788139
2780,0,-1.44000003099442
2781,0,-1.18999997138977
2782,0,-0.390000019073487
2783,1,-1.44000003099442
2784,1,-0.110000001788139
2785,1,0
2786,0,-0.110000001788139
2787,1,0
2788,1,-0.960000052452088
2789,0,0.260000006258488
2790,1,0.110000001788139
2791,1,0
2792,1,0.240000004172325
2793,0,-1.18999997138977
2794,1,-0.390000019073487
2795,0,-1.18999997138977
2796,0,-0.110000001788139
2797,0,-0.390000019073487
2798,1,0.240000004172325
2799,1,0.240000004172325
2800,0,-0.560000010728837
2801,0,-1.44000003099442
2802,1,-0.560000010728837
2803,0,-0.960000052452088
2804,0,-0.75
2805,0,0.240000004172325
2806,0,-1.18999997138977
2807,1,-0.390000019073487
2808,0,0
2809,1,-0.75
2810,1,0.390000019073487
2811,0,-1.18999997138977
2812,0,0
2813,1,-0.110000001788139
2814,0,0
2815,0,-0.390000019073487
2816,0,0.110000001788139
2817,0,-0.75
2818,1,-0.110000001788139
2819,1,-0.110000001788139
2820,0,-1.44000003099442
2821,1,-1.18999997138977
2822,0,-0.560000010728837
2823,1,-1.44000003099442
2824,1,0.110000001788139
2825,0,1.44000003099442
2826,0,-0.110000001788139
2827,1,-1.18999997138977
2828,0,-1.18999997138977
2829,1,-0.960000052452088
2830,0,-0.560000010728837
2831,0,-1.18999997138977
2832,1,-1.44000003099442
2833,1,0
2834,1,0
2835,1,-0.390000019073487
2836,0,0
2837,1,0
2838,1,0
2839,1,0.110000001788139
2840,1,-1.18999997138977
2841,1,0
2842,0,-0.75
2843,0,-0.560000010728837
2844,0,-0.75
2845,0,0.560000010728837
2846,0,-1.18999997138977
2847,0,-0.390000019073487
2848,1,0
2849,1,-0.240000004172325
2850,0,0
2851,0,0
2852,1,-0.110000001788139
2853,1,0.560000010728837
2854,1,-1.44000003099442
2855,1,-0.240000004172325
2856,1,-0.75
2857,1,-1.18999997138977
2858,1,-1.44000003099442
2859,1,0
2860,1,0.110000001788139
2861,1,0.560000010728837
2862,0,-0.960000052452088
2863,0,-1.18999997138977
2864,0,-0.110000001788139
2865,1,-1.44000003099442
2866,1,-1.44000003099442
2867,1,1.7099999332428
2868,1,0.560000010728837
2869,0,0.560000010728837
2870,1,0.110000001788139
2871,0,-0.240000004172325
2872,1,-0.110000001788139
2873,0,-0.75
2874,1,0
2875,1,-1.44000003099442
2876,1,-0.960000052452088
2877,1,-0.110000001788139
2878,0,-1.18999997138977
2879,1,0.240000004172325
2880,1,0.110000001788139
2881,0,0.240000001192092
2882,1,0.560000010728837
2883,1,-1.18999997138977
2884,1,-0.240000004172325
2885,0,-0.390000019073487
2886,0,-0.960000052452088
2887,0,-1.44000003099442
2888,0,-1.18999997138977
2889,0,-1.44000003099442
2890,1,0.390000019073487
2892,0,-0.960000052452088
2893,1,0.560000010728837
2894,0,0
2895,1,-0.560000010728837
2896,1,-0.390000019073487
2897,0,-0.110000001788139
2898,0,0
2899,0,-0.110000001788139
2900,0,-0.75
2901,1,-0.560000010728837
2902,1,-0.110000001788139
2903,1,-0.560000010728837
2904,0,0
2905,0,-0.560000010728837
2906,1,0
2907,1,0.390000019073487
2908,1,-0.240000004172325
2909,0,-0.960000052452088
2910,0,-1.18999997138977
2911,1,0
2912,0,1.44000003099442
2913,1,0.110000001788139
2914,1,-0.110000001788139
2915,0,0
2916,0,-0.390000019073487
2917,0,-0.560000010728837
2918,1,-0.75
2919,0,-0.960000052452088
2920,0,-1.44000003099442
2921,0,-1.44000003099442
2922,0,-0.110000001788139
2923,0,-0.390000019073487
2924,0,-0.390000019073487
2925,1,0.960000052452088
2926,1,0.110000001788139
2927,1,0.110000001788139
2928,0,-0.960000052452088
2929,0,-1.18999997138977
2930,1,-0.240000004172325
2931,1,0
2932,0,-0.110000001788139
2933,0,-0.240000004172325
2934,1,0.390000019073487
2935,1,-0.240000004172325
2936,0,1.18999997138977
2937,0,-0.110000001788139
2938,0,-0.960000052452088
2939,0,-0.110000001788139
2940,1,-0.110000001788139
2941,1,-0.75
2942,1,1.18999997138977
2943,1,0
2944,1,-1.44000003099442
2945,0,0
2946,0,-0.75
2947,1,-0.390000019073487
2948,1,-0.110000001788139
2949,0,-0.240000004172325
2950,0,-1.18999997138977
2951,1,-1.44000003099442
2952,0,-1.44000003099442
2953,1,0
2954,0,0.960000052452088
2955,0,0.240000004172325
2956,1,0
2957,1,-1.18999997138977
2958,1,-0.390000019073487
2959,0,-1.44000003099442
2960,1,0
2961,0,-0.390000019073487
2962,0,-0.75
2963,1,-0.560000010728837
2964,1,-1.18999997138977
2965,0,-0.110000001788139
2966,0,-0.960000052452088
2968,0,0.240000004172325
2969,0,-0.390000019073487
2970,0,-0.560000010728837
2971,1,0
2972,0,-0.960000052452088
2973,0,-1.44000003099442
2974,0,-1.44000003099442
2975,1,-0.560000010728837
2976,1,-1.44000003099442
2977,0,-1.74999997019768
2978,0,0
2979,1,-0.390000019073487
2980,0,0.390000019073487
2981,0,0
2982,0,-0.240000004172325
2983,1,0.75
2984,1,-0.960000052452088
2985,0,0
2986,1,1.7099999332428
2987,1,0
2988,1,0.390000019073487
2989,1,-0.110000001788139
2990,1,-1.18999997138977
2991,0,0
2992,0,0
2993,1,1.44000003099442
2994,1,0
2995,1,-0.560000010728837
2996,0,-0.75
2997,1,0
2998,0,0.110000001788139
2999,1,-0.390000019073487
3000,0,-0.110000001788139
3001,1,0
3002,0,-0.560000010728837
3003,1,0.390000019073487
3004,1,-0.390000019073487
3005,0,-0.110000001788139
3006,1,0.240000004172325
3007,0,-0.110000001788139
3008,0,-0.390000019073487
3009,1,-0.960000052452088
3010,0,-0.390000019073487
3011,1,-1.44000003099442
3012,1,0
3013,0,-0.560000010728837
3014,0,0
3015,0,-1.18999997138977
3016,1,-1.44000003099442
3017,0,-1.44000003099442
3018,1,0
3019,0,-0.75
3020,0,0
3021,1,0.110000001788139
3022,0,0.960000052452088
3023,0,-0.240000004172325
3024,0,-1.18999997138977
3025,0,0
3026,1,-0.75
3027,0,-0.960000052452088
3028,0,1.44000003099442
3029,0,0
3030,1,0
3031,0,0.390000019073487
3032,1,0
3033,1,0
3034,1,-1.18999997138977
3035,1,0.110000001788139
3036,0,-1.18999997138977
3037,1,-1.44000003099442
3038,0,-0.240000004172325
3039,1,-0.110000001788139
3040,1,-0.960000052452088
3041,1,-0.390000019073487
3042,1,0.110000001788139
3043,0,-0.560000010728837
3044,0,-1.44000003099442
3045,0,0
3046,1,-0.240000004172325
3047,1,0
3048,0,-0.390000019073487
3049,0,-1.44000003099442
3050,1,-1.44000003099442
3051,0,0.960000052452088
3052,0,0
3053,1,-0.560000010728837
3054,0,0
3055,1,-0.240000004172325
3056,0,0
3057,0,0.110000001788139
3058,0,-1.18999997138977
3059,0,-0.390000019073487
3060,0,-0.390000019073487
3061,1,-0.390000019073487
3062,1,0
3063,1,-0.960000052452088
3064,0,-1.18999997138977
3065,0,-1.44000003099442
3066,0,-2.0800000500679
3067,1,0
3068,0,0.960000052452088
3069,0,-1.18999997138977
3070,0,-0.110000001788139
3071,0,0.390000019073487
3072,1,0.390000019073487
3073,0,0
3074,1,-0.560000010728837
3075,0,-0.960000052452088
3076,1,0
3077,1,0
3078,1,0.390000019073487
3079,1,0.560000010728837
3080,1,0
3081,0,-0.75
3082,0,-1.18999997138977
3083,0,-0.110000001788139
3084,0,0
3085,0,-1.18999997138977
3086,0,-0.240000004172325
3087,0,0.280000005364418
3088,0,-0.560000010728837
3089,1,0
3090,0,-1.18999997138977
3091,1,-1.44000003099442
3092,1,0
3093,1,0.75
3094,1,0
3095,1,-1.44000003099442
3096,0,-0.560000010728837
3097,0,-0.560000010728837
3098,0,-0.75
3099,1,-0.390000019073487
3100,1,0
3101,1,-0.390000019073487
3102,1,-1.44000003099442
3103,0,-0.560000010728837
3104,0,-0.75
3105,1,-1.18999997138977
3106,1,0.110000001788139
3107,0,0.960000052452088
3108,0,-1.44000003099442
3109,1,0.560000010728837
3110,1,0.560000010728837
3111,0,0
3112,0,-0.75
3113,1,0.110000001788139
3114,0,-0.560000010728837
3115,0,-0.240000004172325
3116,0,-0.960000052452088
3117,1,-0.110000001788139
3118,0,-0.960000052452088
3119,1,0
3120,1,-0.240000004172325
3121,0,-0.390000019073487
3122,1,-0.240000004172325
3123,0,1.44000003099442
3124,1,0
3125,0,-1.18999997138977
3126,1,-1.44000003099442
3127,1,0.240000004172325
3128,1,-0.110000001788139
3129,1,0.75
3130,1,0
3131,0,0
3132,0,-0.960000052452088
3133,1,-0.240000004172325
3134,1,-1.44000003099442
3135,1,0
3136,0,0.560000010728837
3137,1,0
3138,0,1.44000003099442
3139,1,-0.110000001788139
3140,0,-0.110000001788139
3141,0,-1.18999997138977
3142,0,1.18999997138977
3143,1,0
3144,0,-0.560000010728837
3145,0,-0.75
3146,0,-1.18999997138977
3147,0,-1.44000003099442
3148,0,-0.110000001788139
3149,0,-1.44000003099442
3150,1,-0.960000052452088
3151,0,-0.240000004172325
3152,1,-0.110000001788139
3153,0,-1.18999997138977
3154,1,-0.240000004172325
3155,1,-1.44000003099442
3156,0,0.240000004172325
3157,1,-1.44000003099442
3158,1,0.240000004172325
3159,0,-1.44000003099442
3160,0,-0.390000019073487
3161,1,-0.110000001788139
3162,0,1.38000002622604
3163,0,0
3164,0,-0.75
3165,1,0.75
3166,0,-1.7099999332428
3167,0,0
3168,0,-0.960000052452088
3169,1,-0.960000052452088
3170,1,0
3171,0,-0.390000019073487
3172,0,-0.75
3173,0,-0.390000019073487
3174,0,0
3175,1,0
3176,0,0
3177,0,-0.560000010728837
3178,1,-0.240000004172325
3179,1,-0.960000052452088
3180,1,0
3181,0,0.110000001788139
3182,0,-1.18999997138977
3183,0,0.240000004172325
3184,0,-0.560000010728837
3185,0,-1.18999997138977
3186,1,0
3187,0,-0.240000004172325
3188,0,-1.18999997138977
3189,0,0
3190,1,0
3191,1,0.390000019073487
3192,0,-1.18999997138977
3193,1,0.240000004172325
3194,1,0.560000010728837
3195,0,0
3196,0,0
3197,0,-1.18999997138977
3198,0,-1.18999997138977
3199,0,-0.240000004172325
3200,1,0
3201,1,0.110000001788139
3202,0,0.480000002384185
3203,1,-1.18999997138977
3204,1,-0.110000001788139
3205,0,0.110000001788139
3206,0,-1.44000003099442
3207,1,1.7099999332428
3208,1,-0.960000052452088
3209,1,0
3210,1,0
3211,1,0
3212,0,0.390000019073487
3213,0,-0.110000001788139
3214,0,-0.560000010728837
3215,0,-1.44000003099442
3216,0,0.110000001788139
3217,0,-0.560000010728837
3218,1,-1.18999997138977
3219,1,-1.18999997138977
3220,1,0
3221,0,0
3222,0,-0.240000004172325
3223,1,0.240000004172325
3224,1,-0.560000010728837
3225,1,-1.44000003099442
3226,1,0
3227,1,-0.240000004172325
3228,1,-0.75
3229,1,-0.75
3230,0,-1.18999997138977
3231,1,-1.44000003099442
3232,1,0
3233,0,-1.18999997138977
3234,1,0
3235,1,0.390000019073487
3236,0,-0.240000004172325
3237,0,-1.44000003099442
3238,1,0
3239,0,-0.560000010728837
3240,0,-0.560000010728837
3241,0,0
3242,0,-0.75
3243,1,0
3244,1,0
3245,1,0
3246,0,-0.720000015497209
3247,0,-0.390000019073487
3248,0,-1.18999997138977
3249,0,0.240000004172325
3250,0,-1.18999997138977
3251,1,-0.390000019073487
3252,0,0
3253,1,-0.240000004172325
3254,1,0.110000001788139
3255,0,-0.560000010728837
3256,0,-1.18999997138977
3257,0,1.44000003099442
3258,0,-0.960000052452088
3259,1,0.390000019073487
3260,0,-0.75
3261,0,0.240000004172325
3262,1,-0.130000003129244
3263,0,0
3264,0,-0.240000004172325
3265,1,-0.110000001788139
3266,0,-0.560000010728837
3267,0,-0.390000019073487
3268,1,0
3269,1,-0.240000004172325
3270,0,-0.560000010728837
3271,1,0.110000001788139
3272,1,-0.240000004172325
3273,1,-0.560000010728837
3274,1,-0.560000010728837
3275,1,-0.960000052452088
3276,1,-1.18999997138977
3277,1,0.110000001788139
3278,0,-0.390000019073487
3279,0,-0.560000010728837
3280,1,-1.7099999332428
3281,0,0
3282,1,-0.110000001788139
3283,1,-0.240000004172325
3284,0,-1.18999997138977
3285,0,-0.110000001788139
3286,0,0
3287,1,-0.240000004172325
3288,1,0
3289,0,-1.44000003099442
3290,0,0.110000001788139
3291,1,0.240000004172325
3292,0,0.240000004172325
3293,0,1.7099999332428
3294,0,-0.75
3295,0,-0.75
3296,0,0.560000010728837
3297,0,-1.18999997138977
3298,0,-1.18999997138977
3299,1,-0.560000010728837
3300,0,0.390000019073487
3301,0,-1.18999997138977
3302,1,1.7099999332428
3303,0,0.110000001788139
3304,1,-0.390000019073487
3305,0,0.110000001788139
3306,0,0
3307,1,0
3308,1,0.110000001788139
3309,0,0
3310,0,-1.18999997138977
3311,0,-0.960000052452088
3312,1,0.110000001788139
3313,0,-1.18999997138977
3314,0,-0.560000010728837
3315,1,0.110000001788139
3316,1,-0.110000001788139
3317,1,0
3318,1,0.110000001788139
3319,1,0.560000010728837
3320,1,0
3321,0,0.240000004172325
3322,0,-0.560000010728837
3323,1,-0.110000001788139
3324,1,-0.390000019073487
3325,1,0.110000001788139
3326,1,-0.240000004172325
3327,0,-0.240000004172325
3328,0,-0.110000001788139
3329,0,0
3330,1,-1.44000003099442
3331,0,-0.75
3332,0,-0.390000019073487
3333,0,0
3334,1,-0.240000004172325
3335,1,0
3336,1,0.110000001788139
3337,0,-0.960000052452088
3338,1,-0.390000019073487
3339,1,-0.110000001788139
3340,1,0
3341,1,-0.110000001788139
3342,0,0.560000010728837
3343,1,0.110000001788139
3344,0,0.960000052452088
3345,0,-1.18999997138977
3346,0,0
3347,1,0
3348,0,-1.18999997138977
3349,1,0.240000004172325
3350,0,-0.340000002682209
3351,0,0
3352,1,0
3353,1,0
3354,1,-1.18999997138977
3355,0,0
3356,0,-1.18999997138977
3357,1,-0.560000010728837
3358,1,-0.240000004172325
3359,0,0
3360,0,-0.240000004172325
3361,1,0
3362,0,-0.240000004172325
3363,0,0.75
3364,0,-0.75
3365,1,0
3366,1,0
3367,0,-0.960000052452088
3368,1,1.44000003099442
3369,1,1.44000003099442
3370,1,0
3371,1,-0.390000019073487
3372,0,-0.75
3373,1,0.240000004172325
3374,1,0
3375,0,-0.560000010728837
3376,0,-1.18999997138977
3377,0,-1.18999997138977
3378,1,0.240000004172325
3379,1,0
3380,1,0
3381,1,0
3382,1,0.110000001788139
3383,1,-0.960000052452088
3384,1,-0.240000004172325
3385,1,-0.240000004172325
3386,0,0
3387,1,-0.390000019073487
3388,0,0.110000001788139
3389,0,-0.390000019073487
3390,1,-0.390000019073487
3391,1,0.560000010728837
3392,1,-0.960000052452088
3393,0,0.390000019073487
3394,1,-0.110000001788139
3395,1,-0.110000001788139
3396,0,-1.7099999332428
3397,0,0.560000010728837
3398,1,-0.75
3399,1,0
3400,0,-0.390000019073487
3401,0,-0.960000052452088
3402,1,-0.110000001788139
3403,0,-0.240000004172325
3404,0,-0.75
3405,1,0.240000004172325
3406,0,0
3407,0,-1.18999997138977
3408,1,-0.240000004172325
3409,0,-0.960000052452088
3410,0,-0.560000010728837
3411,1,-1.18999997138977
3412,0,0
3413,0,-0.390000019073487
3414,0,-0.240000004172325
3415,1,0
3416,1,-1.44000003099442
3417,0,0.560000010728837
3418,0,-1.18999997138977
3419,0,-0.75
3420,0,-1.18999997138977
3421,1,0
3422,1,0.75
3423,1,-0.560000010728837
3424,1,0
3425,0,1.44000003099442
3426,1,0
3427,0,0.75
3428,0,-0.75
3429,1,0
3430,1,0
3431,0,-0.75
3432,0,-0.75
3433,0,0
3434,0,-0.110000001788139
3435,1,-0.960000052452088
3436,0,-0.960000052452088
3437,1,-0.110000001788139
3438,1,-0.560000010728837
3439,0,-0.75
3440,1,0
3441,1,0.240000004172325
3442,1,-1.44000003099442
3443,1,0
3444,0,-1.44000003099442
3445,0,0
3446,1,0.110000001788139
3447,0,-0.110000001788139
3448,0,-0.110000001788139
3449,0,-0.110000001788139
3450,0,-0.75
3451,1,0
3452,1,0
3453,0,-0.240000004172325
3454,1,-0.75
3455,1,-0.390000019073487
3456,1,-0.560000010728837
3457,1,-0.390000019073487
3458,1,0
3459,0,-0.110000001788139
3460,1,-0.960000052452088
3461,1,-0.75
3462,1,0
3463,0,0.110000001788139
3464,1,-0.240000004172325
3465,1,-0.240000004172325
3466,1,1.44000003099442
3467,1,-0.75
3468,0,0
3469,1,0
3470,1,-0.960000052452088
3471,0,-1.18999997138977
3472,0,-0.110000001788139
3473,0,-1.18999997138977
3474,1,1.44000003099442
3475,0,1.44000003099442
3476,0,1.44000003099442
3477,0,1.44000003099442
3478,0,1.44000003099442
3479,1,-1.44000003099442
3480,0,-1.44000003099442
3481,0,0.110000001788139
3482,0,-0.110000001788139
3483,1,-0.75
3484,3,-0.960000052452088
3485,0,1.44000003099442
3486,0,0.390000019073487
3487,0,-0.560000010728837
3488,1,0
3489,1,-0.300000004470348
3490,1,-0.110000001788139
3491,1,-0.110000001788139
3492,1,-0.390000019073487
3493,1,0.240000004172325
3494,0,0.110000001788139
3495,0,-0.960000052452088
3496,1,0
3497,1,-0.110000001788139
3498,0,-0.960000052452088
3499,0,-1.18999997138977
3500,1,1.44000003099442
3501,0,-0.560000010728837
3502,0,-0.960000052452088
3503,0,0
3504,1,0.390000019073487
3505,0,-1.44000003099442
3506,0,-0.960000052452088
3507,0,0.390000019073487
3508,1,0
3509,1,0
3510,0,-0.960000052452088
3511,1,1.44000003099442
3512,1,0.240000004172325
3513,1,0
3514,2,-2.75
3515,1,0.110000001788139
3516,0,-1.18999997138977
3517,1,0
3518,1,0
3519,1,0
3520,1,-0.110000001788139
3521,0,-1.44000003099442
3522,1,-0.110000001788139
3523,1,0
3524,0,-1.44000003099442
3525,0,0.110000001788139
3526,1,-0.110000001788139
3527,0,-1.44000003099442
3528,0,0.560000010728837
3529,1,-0.240000004172325
3530,1,0
3531,1,0
3532,0,-0.560000010728837
3533,0,0.110000001788139
3534,0,0.110000001788139
3535,0,-0.240000004172325
3536,0,-1.44000003099442
3537,0,-0.110000001788139
3538,1,0
3539,0,-1.18999997138977
3540,1,0
3541,1,-0.960000052452088
3542,1,0
3543,0,-0.240000004172325
3544,0,-0.960000052452088
3545,1,0
3546,1,-0.390000019073487
3547,0,-1.18999997138977
3548,0,-0.110000001788139
3549,0,-0.960000052452088
3550,1,0.75
3551,0,-1.44000003099442
3552,0,0.240000004172325
3553,0,0
3554,0,-1.18999997138977
3555,0,-0.960000052452088
3556,1,0.240000004172325
